t,p2_quantum,entropy,participation
0.7660858130973084,0.19604958153886645,0.6225528786207492,1.4608835247255243
0.7770883127920177,0.19604958153877133,0.6225528786207517,1.4608835247255325
0.7905379674206758,0.19604958153879304,0.6225528786207379,1.460883524725531
0.8060621458538615,0.19604958154711838,0.6225528786210098,1.4608835247255476
0.8149638013430466,0.19604958154128474,0.6225528786207958,1.460883524725528
0.8235199277613653,0.1960495815397037,0.6225528786207348,1.460883524725523
0.8331393737395758,0.1960495815388774,0.6225528786206939,1.4608835247255192
0.8437684933177922,0.1960495815387198,0.6225528786206896,1.4608835247255179
0.8565452375171344,0.1960495815387152,0.6225528786206765,1.460883524725513
0.8734999595826644,0.1960495815614814,0.6225528786214286,1.4608835247255643
0.8818804403205649,0.19604958154838237,0.6225528786209655,1.4608835247255216
0.8896067447360109,0.19604958154428667,0.6225528786208169,1.460883524725507
0.8980009840470534,0.19604958154102714,0.622552878620696,1.4608835247254968
0.9068859820085371,0.19604958153937377,0.6225528786206317,1.4608835247254908
0.9165866160667732,0.1960495815387452,0.6225528786205999,1.460883524725488
0.9275321544584226,0.1960495815386338,0.6225528786205945,1.460883524725485
0.9408102656789403,0.19604958153864555,0.6225528786205784,1.46088352472548
0.9566663780544146,0.1960495815491389,0.6225528786209208,1.4608835247254994
0.9653966694760664,0.19604958154221136,0.6225528786206685,1.4608835247254754
0.9737532347105506,0.19604958154014382,0.6225528786205905,1.4608835247254695
0.9830364086773592,0.19604958153892446,0.6225528786205418,1.4608835247254643
0.9931685101195681,0.19604958153860136,0.6225528786205241,1.4608835247254615
0.9990689260850857,0.19604958153859708,0.6225528786205239,1.4608835247254615
0.9998064780807754,0.19604958153859695,0.6225528786205239,1.4608835247254628
0.9999908660796978,0.19604958153859708,0.6225528786205239,1.4608835247254615
0.9999976101179079,0.19604958153859697,0.6225528786205239,1.4608835247254628
1.0000000914072829,0.19605009835453158,0.622554008473508,1.4608850795689676
1.0000024439068462,0.19605597830823615,0.6225668629822156,1.4609027695217665
1.000007148905973,0.19606773856370238,0.6225925720311407,1.460938150917935
1.0000165589042265,0.19609126046676892,0.6226439902546591,1.4610089196724652
1.0000353789007335,0.19613830984068292,0.6227468272014086,1.4611504810295195
1.0000730188937472,0.19623243085359277,0.6229525030700448,1.461433699129283
1.000148298879775,0.196420761891333,0.6233638625182143,1.462000516820717
1.0002988588518305,0.1967977796263524,0.6241866107414118,1.4631356777609257
1.0005999787959412,0.19755323461496288,0.6258322123697249,1.4654120985174568
1.0012022186841627,0.19906979747940706,0.629123739485638,1.4699893075670258
1.0024066984606057,0.2021253295918309,0.6357073164794572,1.479240953648658
1.0048156580134917,0.2083243199128309,0.6488704196207498,1.4981309210667606
1.0096335771192637,0.22105950031062857,0.675132018422648,1.5374347338876246
1.019269415330808,0.24774886069988383,0.7270242792409697,1.6218726374814358
1.0343231818484808,0.2919925556619746,0.8048320904354967,1.7673942839021686
1.0464604319249287,0.3290355373428305,0.8632139463459751,1.8936278850614139
1.057969415731669,0.36445690458200913,0.914060622888422,2.0170555563719983
1.070615618132153,0.40282772279604984,0.9642806640843379,2.152499639335574
1.0865789484554138,0.44909207657594913,1.018870559050845,2.316086743036871
1.095497532222967,0.47335747056456123,1.045150058671941,2.401105803693262
1.1040011256216236,0.4951869468421069,1.0675173670802105,2.4766651114835985
1.113572329875009,0.5180569979213423,1.0897298663418655,2.5545325637542993
1.124115774984837,0.5410132138132252,1.1108370651165431,2.6310115516736903
1.1367304477780797,0.5652795465272666,1.1319230966885292,2.7096423693052913
1.1533711493172372,0.5919853500956591,1.1537509023710741,2.7931018470228133
1.1620370603402626,0.6036078577384322,1.1628188479641337,2.828303239318038
1.170223456283625,0.613246227891801,1.1701461635678851,2.8569434862589933
1.1792762379913875,0.6224935620882276,1.1770147823130566,2.8839342462857993
1.1890655947331878,0.6309698027575654,1.1831734708755306,2.908243456908005
1.2002478208446863,0.6389292137134585,1.1888380292892515,2.930687915704941
1.2139443742220908,0.6465352874959303,1.1941437411078575,2.9517867878139086
1.2288793146979047,0.6526347598943931,1.198321719221586,2.968461899654919
1.2381543042892256,0.655496588780532,1.2002578031399809,2.976213049410898
1.2471334992409586,0.6577193312929308,1.2017504541914616,2.982202972743966
1.2575314450823492,0.6597382831232693,1.2030974653755537,2.9876225383116344
1.2693801367630722,0.6614582134166316,1.2042379251487454,2.9922256611463225
1.284779880789221,0.6629990454503735,1.2052535006866074,2.996341755200549
1.2962282659695363,0.6637735675586515,1.2057614503134144,2.998409843598168
1.3070440489138906,0.6642961701876487,1.2061030132722779,2.9998060148366767
1.3206856406574872,0.6647463642175536,1.2063962987099255,3.001010259652524
1.3359284606886879,0.6650604876402364,1.2066002310436819,3.0018523524887257
1.3449800209719514,0.6651829373085938,1.20667950132962,3.002181386217628
1.3537115114662919,0.6652692916667926,1.2067352961292508,3.0024138662208046
1.3636397649609673,0.6653394671724827,1.2067805473289877,3.0026031887183464
1.37474192724414,0.6653926474731265,1.2068147628864492,3.0027470235675118
1.3885149028992738,0.6654337864544774,1.2068411613955778,3.0028586395586965
1.4034331183335795,0.6654590779121612,1.2068573398686686,3.002927523124454
1.4127022050361573,0.6654685658659787,1.2068633919099439,3.0029534561838767
1.4216786574604796,0.6654748227274616,1.2068673744620966,3.0029706035887753
1.4320683240644005,0.6654796063494027,1.206870412323487,3.0029837512719113
1.443904768875379,0.6654829538082504,1.2068725324094658,3.002992982986619
1.4592776009966357,0.665485319374122,1.2068740255829689,3.002999534405327
1.4707817563462418,0.6654862562825771,1.206874614813013,3.003002141018092
1.4816527602581866,0.6654867733512915,1.2068749389993882,3.0030035850845396
1.4952476112137734,0.6654871301241421,1.2068751619249016,3.0030045856558343
1.5105708447056205,0.6654873249642568,1.2068752831519196,3.003005134882307
1.5195756789588433,0.6654873849059776,1.2068753203043001,3.003005304678061
1.5282533946418577,0.6654874210559276,1.2068753426459813,3.0030054074218344
1.5380849935460175,0.6654874459976853,1.2068753580142528,3.0030054785634683
1.5490375702401857,0.6654874617553854,1.2068753676897233,3.0030055236935818
1.562489402439949,0.665487471605005,1.2068753737122664,3.003005552041172
1.5780351403807245,0.665487476611723,1.2068753767528693,3.0030055665136612
1.5869214898958603,0.6654874779697305,1.2068753775782297,3.0030055704850636
1.5954608838871858,0.6654874787458303,1.2068753780472963,3.003005572758475
1.6050508998822044,0.6654874792501592,1.2068753783508765,3.0030055742413055
1.615636000307635,0.6654874795502126,1.2068753785305526,3.0030055751267035
1.6283229843802065,0.665487479724818,1.2068753786345128,3.0030055756446847
1.645110379905482,0.6654874798326306,1.2068753786888458,3.0030055759182464
1.653567595914221,0.6654874798422022,1.2068753786999578,3.003005575976816
1.6615381363685846,0.6654874798495535,1.2068753787060542,3.0030055760088645
1.6702402592717704,0.6654874798538357,1.2068753787098205,3.0030055760289267
1.6795485067927236,0.6654874798566721,1.206875378711994,3.003005576040601
1.6899095805204316,0.6654874798585472,1.2068753787132043,3.0030055760472187
1.7020154338383178,0.6654874798595928,1.2068753787137902,3.003005576050725
1.7177289340014747,0.6654874798617536,1.2068753787138113,3.0030055760521672
1.7282223945479742,0.665487479859932,1.2068753787137787,3.0030055760525673
1.7381343696383202,0.6654874798598317,1.2068753787137896,3.003005576052744
1.7509718205407037,0.6654874798597415,1.206875378713696,3.0030055760527543
1.7670454024544497,0.6654874798739467,1.206875378713797,3.0030055760525136
1.7754851320681189,0.6654874798652645,1.2068753787134845,3.003005576052457
1.7835574177974844,0.66548747986221,1.2068753787133681,3.003005576052436
1.7923653803478252,0.6654874798601462,1.2068753787132813,3.0030055760524146
1.8018315143031793,0.6654874798593204,1.2068753787132325,3.0030055760523937
1.8124467314656258,0.6654874798590973,1.2068753787131885,3.003005576052361
1.8250325823375255,0.6654874798589729,1.2068753787130877,3.0030055760522725
1.8417010457401028,0.6654874798706035,1.206875378712989,3.0030055760518772
1.8504216589430769,0.6654874798625435,1.2068753787126931,3.003005576051813
1.8586504025799917,0.6654874798602395,1.2068753787126014,3.0030055760517897
1.8677818291049908,0.6654874798587517,1.2068753787125313,3.0030055760517693
1.8776790133457355,0.6654874798582798,1.206875378712488,3.0030055760517427
1.889056604871815,0.6654874798581528,1.206875378712433,3.003005576051696
1.9031513922299828,0.6654874798580203,1.2068753787122346,3.0030055760515193
1.9171630842274756,0.6654874798598636,1.2068753787121265,3.003005576051367
1.9272029185354063,0.6654874798578736,1.2068753787120268,3.00300557605133
1.9370341748257183,0.6654874798576361,1.2068753787119941,3.003005576051309
1.949281590027005,0.6654874798575129,1.2068753787119089,3.0030055760512346
1.9644391492104527,0.6654874798589844,1.2068753787116733,3.0030055760509744
1.974923780413603,0.6654874798572123,1.2068753787115682,3.0030055760509353
1.9849393276910179,0.6654874798570586,1.206875378711543,3.003005576050911
1.9979095017287078,0.6654874798569314,1.2068753787114224,3.0030055760508034
1.9999615078430546,0.6654874798569312,1.2068753787114224,3.0030055760508043
1.9999935704385912,0.6654874798569309,1.2068753787114224,3.0030055760508065
1.999998694491376,0.6654874798569315,1.2068753787114224,3.0030055760508025
2.0000002753080954,0.665487709396631,1.2068754705073692,3.0030064963564476
2.0000018760177167,0.6654904985490486,1.2068765858971595,3.0030176788347074
2.0000050774369593,0.665496076932724,1.2068788165483706,3.003040042896093
2.000011480275444,0.665507234015416,1.2068832773373244,3.003084767438038
2.0000242859524135,0.6655295494420013,1.2068921968614574,3.003174202196525
2.0000498973063525,0.6655741853386652,1.2069100276954197,3.0033530143949556
2.000101120014231,0.665663477295486,1.2069456565124834,3.003710409382319
2.0002035654299872,0.665842141779133,1.207016782794266,3.00442428063908
2.0004084562615003,0.6661997923530534,1.207158510361312,3.005848339679742
2.000818237924526,0.6669163745134513,1.2074398688770842,3.0086816556883607
2.0016378012505776,0.668354619146121,1.2079942274086592,3.0142885440928757
2.003276927902681,0.6712510729790022,1.2090697505318984,3.0252592290015086
2.0065551812068874,0.6771208789924559,1.2110901941567862,3.046198024510463
2.0131116878153006,0.6891427688504296,1.214629823910347,3.0838697806148034
2.0262247010321266,0.7140895503857866,1.2199233765506452,3.141604174533203
2.0416085697208213,0.744229109074704,1.2237986539144552,3.180417251164109
2.0498413030696576,0.7604127689143321,1.2251875975466668,3.190150119691061
2.0578175983672575,0.7759339447461764,1.2262700856720528,3.19375371186115
2.066428472847666,0.7923514786837239,1.2272926334530079,3.1926472926509493
2.075639555227735,0.8093420601541051,1.2283355982247166,3.187364703551449
2.085834024221933,0.8272456813277661,1.2294974685956899,3.1784591833522957
2.097645620273362,0.8465480695344433,1.2308978034586007,3.166295311579303
2.112734362273396,0.8686095972831819,1.2327789051769165,3.1506232564542143
2.1245369144239183,0.8836731328805275,1.2342807729646905,3.139553281264098
2.135735550082282,0.8961488927907758,1.235677481677181,3.130472260144781
2.1489874082665796,0.9086825116481322,1.2372293920581903,3.1216112215761442
2.1646368754674135,0.920580859576648,1.2388421417096818,3.113555332244317
2.1735091605344117,0.9260622887920348,1.239628444477184,3.109976581197627
2.182020712591599,0.9305527524966309,1.2402904525223704,3.1071053390615866
2.191569604042842,0.9347876124336033,1.2409266387629658,3.1044405255960803
2.202091028546238,0.9385910698489021,1.2415040185033586,3.1020712094185217
2.214651153716737,0.9421291980254817,1.242040622847555,3.099868886050658
2.231193454630334,0.9454616561272512,1.2425361482974726,3.09776290644802
2.2400343622571537,0.9467571019363104,1.2427222249376995,3.0969217412514065
2.248384009280726,0.9477353610730619,1.242858213500939,3.096270616320521
2.257725801339464,0.9485978446110732,1.2429731925805965,3.0956790966152403
2.2679208127773713,0.9493140237624682,1.2430633921964624,3.095169061920643
2.2798559435774157,0.9499218063097216,1.243134099995079,3.094715258512289
2.29511197082641,0.9504363409320219,1.2431870089681858,3.0943060579407797
2.306426684787627,0.9506847089608612,1.2432086744985211,3.0940945724141793
2.3171531769769076,0.9508475833002422,1.2432205640265859,3.0939475266538126
2.330924283498938,0.9509847914613516,1.2432282358557527,3.093815203353644
2.3459319387515083,0.9510738436290718,1.2432312149715004,3.093722115977058
2.355130213362612,0.9511081896285742,1.2432316159716317,3.0936835206731166
2.3640290291154975,0.9511315598884486,1.2432314876859583,3.0936558156892193
2.3742677173126183,0.9511499425159801,1.2432310318242894,3.0936327469214078
2.385860576326987,0.9511632622264444,1.2432303839209047,3.0936148901463647
2.400706355777945,0.9511730544238032,1.2432296004443735,3.093600659019862
2.4133437915940186,0.9511775867534324,1.2432290665577543,3.0935934572659045
2.42535652712163,0.9511800406440577,1.2432286851588332,3.093589226725845
2.437142104666083,0.9511814156755012,1.2432284157594296,3.0935866564165324
2.450505205774154,0.9511822657473089,1.2432282088401363,3.09358492264288
2.46440418922059,0.9511827126402633,1.2432280735941896,3.093583916313219
2.4747806241392443,0.9511828888425364,1.243228009229209,3.0935834799723745
2.4849470793379766,0.9511829885767517,1.2432279669115192,3.0935832119087614
2.4980173383074646,0.9511830569045567,1.2432279328340312,3.093583010042435
2.5148071890813717,0.9511830951060123,1.2432279094963508,3.093582881876449
2.522569281180228,0.9511831033995191,1.2432279033659237,3.0935828502152933
2.529864588853748,0.9511831083377399,1.2432278992968306,3.0935828298664605
2.5375679883246476,0.951183111618,1.243227896277991,3.0935828152171134
2.5455938981172612,0.9511831136968307,1.2432278941234132,3.0935828050686096
2.554071054454087,0.9511831149838307,1.2432278926060434,3.09358279812888
2.5631519620713976,0.9511831157529809,1.2432278915596675,3.0935827934822466
2.573118627703019,0.9511831161925179,1.2432278908547292,3.0935827904443385
2.5845362727221817,0.951183116427888,1.2432278903932623,3.0935827885171934
2.598778051796892,0.9511831165405886,1.2432278901029454,3.093582787346624
2.612513757149381,0.9511831165761094,1.2432278899745768,3.0935827868473424
2.6228324722212193,0.9511831165827471,1.2432278899265778,3.093582786666273
2.6329731286916216,0.9511831165851129,1.243227889900685,3.093582786570717
2.6459475062253146,0.95118311658535,1.2432278898837925,3.093582786510165
2.6625634309285693,0.9511831166127368,1.2432278898753357,3.093582786478813
2.6704657934500107,0.9511831165992185,1.2432278898729956,3.0935827864722856
2.678001981125282,0.951183116593145,1.2432278898716926,3.0935827864685495
2.68600814045946,0.9511831165883043,1.2432278898708153,3.0935827864661696
2.694416946765916,0.9511831165852948,1.2432278898702684,3.0935827864647227
2.703414837885531,0.951183116583704,1.2432278898699374,3.0935827864638545
2.7132507302268154,0.9511831165831042,1.243227889869735,3.0935827864633434
2.7244435756819647,0.9511831165829203,1.243227889869591,3.0935827864630236
2.7382143547952102,0.9511831165826934,1.2432278898693359,3.0935827864626817
2.7530208535247365,0.951183116586932,1.2432278898691678,3.0935827864623526
2.762382562107426,0.9511831165831688,1.2432278898690057,3.0935827864622922
2.771460231191601,0.9511831165824128,1.2432278898689582,3.0935827864622634
2.7820518476977454,0.9511831165821061,1.2432278898689024,3.0935827864622176
2.7942199351826402,0.9511831165819652,1.2432278898688012,3.09358278646212
2.810271474135305,0.9511831165843341,1.2432278898683855,3.093582786461633
2.8203789149029337,0.9511831165815475,1.2432278898682496,3.0935827864615826
2.8298942684613295,0.9511831165812611,1.243227889868214,3.093582786461558
2.841806820551156,0.9511831165811022,1.2432278898681253,3.0935827864614733
2.856096674919469,0.9511831165811423,1.2432278898678768,3.0935827864612206
2.8683720006535887,0.9511831165808128,1.2432278898677633,3.093582786461121
2.8801999247506576,0.9511831165805419,1.2432278898676705,3.093582786461037
2.892818155765909,0.951183116580385,1.243227889867545,3.0935827864609173
2.907804320403123,0.9511831165837503,1.243227889867338,3.093582786460606
2.9174180749201484,0.9511831165805067,1.243227889867195,3.0935827864605625
2.926693600248832,0.9511831165799816,1.2432278898671494,3.09358278646054
2.937766798037636,0.9511831165797703,1.2432278898670923,3.0935827864604843
2.9507185521210038,0.9511831165795952,1.243227889866946,3.0935827864603422
2.9679336456492997,0.951183116618046,1.24322788986751,3.093582786459843
2.975242662843163,0.9511831166049757,1.2432278898670635,3.093582786459749
2.9825302858843514,0.9511831165963391,1.2432278898667632,3.0935827864596868
2.9901159244782183,0.9511831165894016,1.2432278898665172,3.093582786459634
2.998014507548747,0.9511831165843895,1.2432278898663325,3.093582786459591
2.9990527498213804,0.9511831165843894,1.2432278898663325,3.093582786459591
2.999571870957697,0.9511831165843894,1.2432278898663325,3.093582786459591
2.9998314315258554,0.9511831165843894,1.2432278898663325,3.093582786459591
2.9999612118099344,0.951183116584389,1.2432278898663325,3.0935827864595935
2.999993656880954,0.9511831165843895,1.2432278898663325,3.093582786459591
2.9999987752876907,0.951183116584389,1.2432278898663325,3.0935827864595935
3.000000332509036,0.9511828652328279,1.243227633291575,3.0935821588042836
3.0000019077657383,0.951179814092468,1.243224518761038,3.093574539835615
3.0000050582791435,0.9511737118742464,1.2432182898410633,3.093559302602713
3.0000113593059536,0.9511615076878206,1.243205832565569,3.0935288309547344
3.000023961359574,0.9511371003152244,1.2431809202728539,3.0934678989306503
3.000049165466814,0.9510882895725431,1.2431311047241345,3.0933460799746597
3.0000995736812954,0.9509906841091277,1.2430315098024725,3.093102622468807
3.000200390110258,0.9507955373652307,1.2428324648934632,3.0926164293796683
3.0004020229681827,0.9504055013689553,1.2424349566585933,3.0916469332564898
3.000805288684032,0.9496264653988924,1.2416422812270311,3.089719519834218
3.001611820115731,0.9480725856482412,1.2400664111655688,3.085911152080034
3.003224882979129,0.9449819740126725,1.2369535111255712,3.078481322803675
3.006451008705924,0.9388722822427047,1.2308901335581595,3.064376564776723
3.0129032601595154,0.9269610081673779,1.2194648583438346,3.03922455601422
3.021700895528198,0.9114498623334863,1.205545450357105,3.0115171133709615
3.0307459555799774,0.8964668076873064,1.1933992871932888,2.99075161411458
3.040865389158128,0.8809454711408599,1.1825168782274948,2.9761660190902854
3.052436359652227,0.8648638459885215,1.1735206030373004,2.9693287087071534
3.0670875788386818,0.84705175664176,1.1669380371799014,2.972697341537538
3.079982406884843,0.8336388182047229,1.1648379154468353,2.983516877808421
3.092279396923053,0.8226754554161516,1.1652360347864974,2.997912072473162
3.1036712589437423,0.813963849462891,1.167012509863794,3.0128981087899933
3.1157242617290803,0.8060967775337625,1.1697485437588504,3.028966036264836
3.1311569810073707,0.7977867267143838,1.173759447964589,3.048167374398989
3.1419903995413248,0.792972280709073,1.1765541452512578,3.060065546048421
3.152255541379486,0.7890783338356901,1.1790207528079524,3.069919746832677
3.1657564354025762,0.7848132522454146,1.1818744243167665,3.080743711413206
3.1806809106624345,0.7810586137157577,1.1844476917701774,3.0900793595851375
3.190017955089716,0.7791440341064783,1.1857519362193856,3.0946847466632086
3.1990547984854283,0.7775649863883605,1.1868081349415103,3.0983633133212334
3.2095755184230192,0.7760237155405816,1.1878093340344391,3.1018176901461367
3.221621577860435,0.7745963260716864,1.1886967021646453,3.104864217795203
3.2374337632877594,0.7731733826172318,1.189524971775223,3.1077132675595585
3.248028646634397,0.7724526502127775,1.1899144671269395,3.1090654158895354
3.258010981731406,0.7719119984876319,1.1901888792455568,3.1100295369304067
3.2710232812694904,0.7713714023106095,1.190443713158167,3.110940934826995
3.2874454182838355,0.7708943759400969,1.1906470130396476,3.1116895777663744
3.295357738689707,0.7707273321891156,1.190711849505211,3.111935896614449
3.3029261304358193,0.7705975727177463,1.1907592836287597,3.1121200951060137
3.31097050075997,0.7704864288148574,1.1907974624519162,3.112271974285275
3.3194292324639214,0.7703940408311705,1.1908271118049816,3.112393259501617
3.3284969417775763,0.7703174682958411,1.1908499138353792,3.1124896083846916
3.3384385655789113,0.7702545184326334,1.1908671416453496,3.112565270919971
3.349815022592539,0.7702029167148315,1.1908799324255226,3.1126242060031255
3.3639681821564604,0.7701604631734771,1.1908892192172111,3.112669843644789
3.377906653164367,0.7701345415542288,1.1908940924372162,3.1126958817953705
3.3880126612162673,0.7701223153023866,1.1908960801376376,3.1127074529891456
3.397918240840512,0.7701140053334673,1.1908972672363967,3.1127149441425215
3.4103395968845844,0.7701071409800482,1.1908981059960009,3.112720809340237
3.4258391160108994,0.7701021435673872,1.190898594627089,3.11272480201955
3.4356079743626666,0.7701002691618156,1.1908987362647028,3.112726205017164
3.444929555021401,0.7700990667106143,1.1908988085319272,3.112727062852557
3.4562211244241894,0.770098124691138,1.1908988502965616,3.112727701201949
3.469494368831696,0.770097475089066,1.1908988674254337,3.1127281149270414
3.4849424615333855,0.7700970774087817,1.1908988699898655,3.1127283502484016
3.4939458179575666,0.7700969478511658,1.1908988685923458,3.112728421846511
3.5026033624476036,0.7700968660707175,1.1908988667774854,3.112728464928407
3.5124103062393957,0.7700968067707384,1.1908988647860812,3.1127284946371807
3.523320786901135,0.7700967671903309,1.1908988629687043,3.1127285133606133
3.536686584578958,0.7700967408197903,1.1908988613961222,3.1127285250156933
3.5523948196987907,0.7700967261743054,1.1908988602925341,3.112728530972071
3.5611959798014907,0.7700967219833036,1.190898859919947,3.112728532543275
3.569636310561868,0.7700967194756825,1.1908988596749754,3.1127285334344728
3.5790580314624263,0.7700967177661738,1.1908988594931096,3.1127285340084883
3.589392907239901,0.7700967166899052,1.1908988593685506,3.11272853434731
3.6015821091442577,0.7700967160217823,1.1908988592843937,3.112728534542277
3.6173784472145742,0.7700967156380416,1.190898859230987,3.112728534644355
3.627586073910287,0.7700967155238475,1.1908988592141896,3.1127285346710134
3.637233908763323,0.770096715466272,1.1908988592051375,3.112728534683651
3.649431058923234,0.7700967154291548,1.1908988591989347,3.112728534691065
3.6642647231663323,0.7700967154107976,1.1908988591953624,3.112728534694374
3.675151564908576,0.7700967154035412,1.1908988591941603,3.1127285346952878
3.685592853196813,0.7700967154005801,1.1908988591935825,3.1127285346956683
3.6993382547711255,0.7700967153987457,1.1908988591930931,3.112728534695777
3.714124142815164,0.7700967154022766,1.1908988591928864,3.1127285346957243
3.7235097735829052,0.7700967153984157,1.1908988591926972,3.1127285346957017
3.732612382467233,0.7700967153976029,1.1908988591926368,3.1127285346956963
3.743255606434821,0.7700967153972704,1.190898859192582,3.112728534695678
3.7555090900309755,0.770096715397129,1.1908988591925,3.112728534695629
3.7717235438203285,0.7700967154007216,1.1908988591922443,3.1127285346953903
3.7815069847763727,0.7700967153971016,1.1908988591920915,3.1127285346953504
3.790714891466368,0.7700967153966298,1.1908988591920537,3.1127285346953397
3.8018787402680148,0.7700967153964349,1.1908988591920102,3.112728534695309
3.814872688866702,0.7700967153962984,1.190898859191902,3.1127285346952376
3.832044817875658,0.7700967154377697,1.1908988591927925,3.11272853469515
3.8393017160560574,0.7700967154242211,1.190898859192332,3.112728534695056
3.8465387693479736,0.7700967154151226,1.1908988591920178,3.112728534694989
3.8540601174846785,0.770096715407742,1.1908988591917578,3.112728534694935
3.8618797065398285,0.770096715402311,1.1908988591915615,3.1127285346948956
3.870083557113583,0.7700967153986533,1.1908988591914236,3.1127285346948663
3.878790720824181,0.7700967153965479,1.1908988591913365,3.112728534694843
3.88820092621854,0.7700967153956281,1.1908988591912868,3.112728534694827
3.898683345832072,0.7700967153953752,1.1908988591912475,3.1127285346948073
3.9110435509696346,0.770096715395256,1.1908988591911673,3.1127285346947584
3.927259755137526,0.7700967154000624,1.190898859190958,3.112728534694524
3.9367629014571786,0.7700967153956535,1.1908988591907808,3.11272853469448
3.9457296733222136,0.7700967153949271,1.1908988591907421,3.1127285346944684
3.9563151803691863,0.7700967153946107,1.1908988591906986,3.112728534694447
3.968378471489799,0.7700967153945001,1.1908988591906295,3.1127285346944
3.9842759301444732,0.7700967153961347,1.1908988591903478,3.1127285346941775
3.9934690053884885,0.7700967153944918,1.1908988591902734,3.112728534694153
3.9983775762911824,0.7700967153944687,1.1908988591902723,3.1127285346941553
3.999604719016856,0.7700967153944687,1.1908988591902723,3.1127285346941553
3.9999115046982743,0.7700967153944687,1.1908988591902723,3.1127285346941553
3.999988201118629,0.7700967153944684,1.1908988591902723,3.1127285346941576
3.9999977881711732,0.7700967153944684,1.1908988591902723,3.112728534694158
4.000000035684075,0.7700959600731175,1.190898611296328,3.1127284078713977
4.000002174693457,0.7700873338313067,1.1908957801615103,3.1127269592046503
4.0000064527122206,0.7700700815506715,1.1908901177826359,3.1127240603970634
4.000015008749748,0.7700355778014645,1.1908787925879347,3.1127182568847567
4.000032120824802,0.7699665735522231,1.1908561404507694,3.112706626265579
4.00006634497491,0.7698285780577965,1.1908108291857569,3.11268327060076
4.0001347932751266,0.769552639144075,1.1907201786959958,3.1126361811797425
4.000271689875559,0.7690009700879382,1.1905387659019906,3.112540486894121
4.000545483076425,0.7678984708197613,1.1901754932601822,3.1123430120195588
4.001093069478156,0.7656968576127594,1.1894471615302609,3.1119235223729875
4.002188242281617,0.7613074102349708,1.1879833686182926,3.110984851486467
4.004378587888541,0.7525855023902359,1.18502743083877,3.1086969169551404
4.008759279102389,0.7353840894452996,1.1790040436760783,3.1023916239844542
4.017520661530084,0.7020579090070482,1.1665355420251915,3.082307660028102
4.028878760841501,0.6612835294246601,1.1496567497621033,3.0405296259897114
4.041700321420535,0.6189581132055054,1.1299499827781898,2.972731545631461
