t,h_quantum
2.4747806241392443,0.010376434918654292
2.4849470793379766,0.010166455198732422
2.4980173383074646,0.013070258969488057
2.5148071890813717,0.016789850773906965
2.522569281180228,0.007762092098856148
2.529864588853748,0.007295307673520032
2.5375679883246476,0.007703399470899884
2.5455938981172612,0.008025909792613787
2.554071054454087,0.008477156336825822
2.5631519620713976,0.009080907617310419
2.573118627703019,0.009966665631621515
2.5845362727221817,0.01141764501916279
2.598778051796892,0.014241779074710434
2.612513757149381,0.013735705352489046
2.6228324722212193,0.010318715071838335
2.6329731286916216,0.01014065647040232
2.6459475062253146,0.01297437753369293
2.6625634309285693,0.016615924703254733
2.6704657934500107,0.007902362521441341
2.678001981125282,0.007536187675271485
2.68600814045946,0.008006159334177768
2.694416946765916,0.008408806306456225
2.703414837885531,0.00899789111961554
2.7132507302268154,0.00983589234128429
2.7244435756819647,0.011192845455149465
2.7382143547952102,0.013770779113245714
2.7530208535247365,0.014806498729526111
2.762382562107426,0.009361708582689688
2.771460231191601,0.009077669084174561
2.7820518476977454,0.010591616506144432
2.7942199351826402,0.012168087484894641
2.810271474135305,0.016051538952664937
2.8203789149029337,0.010107440767628683
2.8298942684613295,0.009515353558395744
2.841806820551156,0.011912552089826594
2.856096674919469,0.014289854368313136
2.8683720006535887,0.01227532573411969
2.8801999247506576,0.011827924097068834
2.892818155765909,0.012618231015251415
2.907804320403123,0.014986164637213872
2.9174180749201484,0.009613754517025052
2.926693600248832,0.009275525328683743
2.937766798037636,0.011073197788803717
2.9507185521210038,0.012951754083368102
2.9679336456492997,0.01721509352829605
2.975242662843163,0.0073090171938635165
2.9825302858843514,0.007287623041188235
2.9901159244782183,0.007585638593866783
2.998014507548747,0.00789858307052858
2.9990527498213804,0.0010382422726332192
2.999571870957697,0.0005191211363166096
2.9998314315258554,0.0002595605681583048
2.9999612118099344,0.0001297802840791524
2.999993656880954,3.24450710197881e-05
2.9999987752876907,5.118406736563379e-06
3.000000332509036,1.5572213451078007e-06
3.0000019077657383,1.575256702536895e-06
3.0000050582791435,3.15051340507379e-06
3.0000113593059536,6.30102681014758e-06
3.000023961359574,1.260205362029516e-05
3.000049165466814,2.520410724059032e-05
3.0000995736812954,5.040821448118064e-05
3.000200390110258,0.00010081642896236128
3.0004020229681827,0.00020163285792472257
3.000805288684032,0.00040326571584944513
3.001611820115731,0.0008065314316988903
3.003224882979129,0.0016130628633977805
3.006451008705924,0.003226125726795561
3.0129032601595154,0.006452251453591122
3.021700895528198,0.008797635368682635
3.0307459555799774,0.00904506005177932
3.040865389158128,0.010119433578150663
3.052436359652227,0.011570970494098717
3.0670875788386818,0.014651219186455176
3.079982406884843,0.012894828046161301
3.092279396923053,0.012296990038210278
3.1036712589437423,0.011391862020689123
3.1157242617290803,0.012053002785338142
3.1311569810073707,0.01543271927829046
3.1419903995413248,0.010833418533954215
3.152255541379486,0.010265141838161363
3.1657564354025762,0.013500894023090312
3.1806809106624345,0.014924475259858074
3.190017955089716,0.009337044427281359
3.1990547984854283,0.009036843395712408
3.2095755184230192,0.01052071993759112
3.221621577860435,0.012046059437415676
3.2374337632877594,0.01581218542732438
3.248028646634397,0.010594883346637494
3.258010981731406,0.009982335097009087
3.2710232812694904,0.013012299538084268
3.2874454182838355,0.01642213701434498
3.295357738689707,0.007912320405871306
3.3029261304358193,0.007568391746112512
3.31097050075997,0.008044370324150936
3.3194292324639214,0.00845873170395133
3.3284969417775763,0.009067709313654767
3.3384385655789113,0.009941623801335191
3.349815022592539,0.011376457013627682
3.3639681821564604,0.014153159563921557
3.377906653164367,0.013938471007906572
3.3880126612162673,0.010106008051900395
3.397918240840512,0.009905579624244763
3.4103395968845844,0.012421356044072154
3.4258391160108994,0.015499519126314944
3.4356079743626666,0.009768858351767227
3.444929555021401,0.009321580658734216
3.4562211244241894,0.011291569402788484
3.469494368831696,0.013273244407506577
3.4849424615333855,0.015448092701689585
3.4939458179575666,0.00900335642418093
3.5026033624476036,0.00865754449003684
3.5124103062393957,0.009806943791792117
3.523320786901135,0.010910480661739339
3.536686584578958,0.013365797677823288
3.5523948196987907,0.015708235119832353
3.5611959798014907,0.008801160102700246
3.569636310561868,0.008440330760376943
3.5790580314624263,0.009421720900558346
3.589392907239901,0.010334875777474975
3.6015821091442577,0.012189201904356716
3.6173784472145742,0.015796338070316412
3.627586073910287,0.010207626695713004
3.637233908763323,0.009647834853035707
3.649431058923234,0.012197150159911057
3.6642647231663323,0.014833664243098304
3.675151564908576,0.010886841742243551
3.685592853196813,0.010441288288237198
3.6993382547711255,0.013745401574312711
3.714124142815164,0.01478588804403845
3.7235097735829052,0.009385630767741137
3.732612382467233,0.009102608884327701
3.743255606434821,0.01064322396758791
3.7555090900309755,0.012253483596154401
3.7717235438203285,0.016214453789352715
3.7815069847763727,0.00978344095604441
3.790714891466368,0.00920790668999549
3.8018787402680148,0.01116384880164634
3.814872688866702,0.012993948598687438
3.832044817875658,0.017172129008956073
3.8393017160560574,0.007256898180399102
3.8465387693479736,0.0072370532919160055
3.8540601174846785,0.007521348136704781
3.8618797065398285,0.00781958905515008
3.870083557113583,0.008203850573754537
3.878790720824181,0.00870716371059802
3.88820092621854,0.00941020539435891
3.898683345832072,0.010482419613532025
3.9110435509696346,0.012360205137562627
3.927259755137526,0.01621620416789165
3.9367629014571786,0.009503146319652331
3.9457296733222136,0.00896677186503508
3.9563151803691863,0.010585507046972831
3.968378471489799,0.012063291120612761
3.9842759301444732,0.01589745865467412
3.9934690053884885,0.00919307524401514
3.9983775762911824,0.004908570902694053
3.999604719016856,0.0012271427256735133
3.9999115046982743,0.00030678568141837833
3.999988201118629,7.669642035459458e-05
3.9999977881711732,9.587052544324323e-06
4.000000035684075,2.2475129022636014e-06
4.000002174693457,2.139009381761576e-06
4.0000064527122206,4.278018763523152e-06
4.000015008749748,8.556037527046304e-06
4.000032120824802,1.7112075054092608e-05
4.00006634497491,3.4224150108185216e-05
4.0001347932751266,6.844830021637043e-05
4.000271689875559,0.00013689660043274087
4.000545483076425,0.00027379320086548173
4.001093069478156,0.0005475864017309635
4.002188242281617,0.001095172803461927
4.004378587888541,0.002190345606923854
4.008759279102389,0.004380691213847708
4.017520661530084,0.008761382427695415
4.028878760841501,0.01135809931141656
4.041700321420535,0.01282156057903443
4.058268745178464,0.016568423757928323
4.066497777578134,0.008229032399670341
4.074320166396713,0.007822388818578042
4.082758827416511,0.008438661019798843
4.091724919281901,0.008966091865389967
4.101541879148516,0.009816959866614036
4.112688584653059,0.01114670550454294
4.126375225927078,0.013686641274019255
4.141368827454441,0.014993601527362335
4.150599786220623,0.00923095876618238
4.159530089159692,0.008930302939069176
4.169833409692668,0.0103033205329755
4.181528914307994,0.011695504615325739
4.196599322572541,0.015070408264547088
4.208750772081377,0.012151449508836044
4.2202689983510515,0.011518226269674636
4.232896050340194,0.01262705198914163
4.248818202431528,0.015922152091335153
4.257816842445092,0.008998640013563547
4.26639700922223,0.008580166777137205
4.276110157195164,0.009713147972933581
4.28686224511139,0.010752087916226158
4.299907361203736,0.013045116092346671
4.31732874837285,0.01742138716911317
4.324403009208756,0.007074260835905719
4.331453031181906,0.007050021973150403
4.338742909819172,0.007289878637266555
4.346281940794527,0.007539030975355064
4.354131306707548,0.007849365913020778
4.362371794360193,0.00824048765264474
4.371128878084828,0.008757083724634889
4.380611412439998,0.009482534355170148
4.3912109371450265,0.01059952470502911
4.403795159714723,0.012584222569696497
4.420447788262683,0.01665262854795982
4.429179583385538,0.008731795122854479
4.437420141572947,0.008240558187409298
4.446571475916184,0.009151334343237866
4.456496683053187,0.009925207137003024
4.467925383308019,0.011428700254832702
4.48212556481404,0.014200181506020718
4.495887628641646,0.013762063827606003
4.50618528680008,0.01029765815843432
4.516301488766542,0.010116201966462283
4.5292201013646665,0.012918612598123819
4.545720595602751,0.016500494238084452
4.553786191584504,0.008065595981753165
4.561477666527011,0.007691474942507332
4.569708468588901,0.008230802061889864
4.578404667408701,0.00869619881979916
4.587814672182827,0.009410004774126304
4.598289748169869,0.01047507598704164
4.610640620671737,0.012350872501868303
4.626835373249449,0.016194752577712128
4.636374435896384,0.009539062646934932
4.645375582924001,0.009001147027616936
4.656037027550373,0.010661444626371773
4.668221428250159,0.012184400699786189
4.684350152234234,0.016128723984075118
4.694367527436992,0.010017375202757476
4.703791749141486,0.009424221704493582
4.715485813537379,0.011694064395893497
4.729384115703675,0.013898302166295432
4.742807412322972,0.013423296619297304
4.753622770909485,0.010815358586512306
4.764292710033958,0.010669939124472927
4.778352518824739,0.014059808790780897
4.792905652360219,0.014553133535481051
4.80241832227688,0.009512669916660735
4.811673362126296,0.009255039849416124
4.822621372131067,0.01094801000477093
4.835396790681368,0.012775418550300375
4.852436049895593,0.017039259214226048
4.860867261478306,0.008431211582712796
4.868558019295584,0.007690757817277539
4.876935092518156,0.008377073222571923
4.885790292454618,0.008855199936461503
4.8954485842401905,0.00965829178557252
4.906322408312467,0.010873824072276075
4.9194568562202345,0.013134447907767532
4.937033938836425,0.017577082616190558
4.943909859904196,0.006875921067771059
4.95076011824282,0.006850258338623077
4.957808965954002,0.00704884771118256
4.965062516180117,0.007253550226114879
4.972562953991413,0.007500437811296194
4.980363650761007,0.00780069676959478
4.988541855427967,0.008178204666959708
4.997214879497812,0.008673024069844451
4.999555086514965,0.0023402070171527254
4.999847612392109,0.0002925258771440907
4.999993875330682,0.00014626293857204534
4.999999685221896,5.80989121464653e-06
5.00000273518891,3.0499670143420662e-06
5.000005508628702,2.773439791533269e-06
5.000011055508285,5.546879583066538e-06
5.000022149267451,1.1093759166133076e-05
5.000044336785783,2.2187518332266153e-05
5.000088711822448,4.4375036664532306e-05
5.000177461895777,8.875007332906461e-05
5.000354962042435,0.00017750014665812922
5.000709962335751,0.00035500029331625844
5.001419962922384,0.0007100005866325169
5.002839964095649,0.0014200011732650338
5.005679966442179,0.0028400023465300676
5.0113599711352395,0.005680004693060135
5.021643320824756,0.01028334968951643
5.0321961681058,0.010552847281044381
5.045685824828844,0.013489656723043988
5.061003316623848,0.015317491795004677
5.070036311092025,0.009032994468176972
5.078739153906774,0.008702842814749296
5.0886225928766065,0.009883438969832684
5.099654471765349,0.01103187888874198
5.113278297761003,0.01362382599565445
5.1284879496434375,0.01520965188243516
5.137568277850123,0.009080328206686002
5.146330292381253,0.008762014531129708
5.1563163376121715,0.009986045230918308
5.167508288150267,0.011191950538095283
5.181476823692803,0.01396853554253542
5.195995552633709,0.014518728940906328
5.20556063253564,0.009565079901930387
5.214869163020907,0.009308530485267063
5.225934612573472,0.011065449552564393
5.238911706622521,0.012977094049050059
5.256170409334361,0.017258702711839668
5.263419573461576,0.007249164127214391
5.27064677620931,0.00722720274773456
5.278156142210117,0.007509366000806004
5.285960989716702,0.007804847506585192
5.294145919924555,0.00818493020785275
5.302827625741071,0.008681705816516429
5.3122010729807725,0.00937344723970103
5.322624517436699,0.010423444455926193
5.334873282167986,0.01224876473128697
5.350863894375586,0.01599061220760038
5.360789674842474,0.009925780466887803
5.370158568212488,0.00936889337001353
5.381680199132871,0.011521630920383812
5.395295436360768,0.013615237227896258
5.409622602462611,0.014327166101843336
5.419465050724629,0.00984244826201775
5.429060114428863,0.009595063704234096
5.440778131129261,0.011718016700398596
5.454918519688826,0.014140388559565554
5.467966483097241,0.013047963408414964
5.479260676525916,0.01129419342867541
5.490465189660361,0.011204513134444654
5.504922105952107,0.01445691629174663
5.518786675728668,0.013864569776560818
5.528908097795842,0.010121422067174151
5.538840512411317,0.009932414615475008
5.551314982504747,0.012474470093430388
5.566926122300289,0.015611139795540963
5.576485539255846,0.00955941695555725
5.5856045315642335,0.009118992308387674
5.596430446835483,0.01082591527124989
5.6089216941697435,0.01249124733426057
5.6255614115785635,0.01663971740882035
5.634520859401801,0.0089594478232367
5.6429568885951085,0.008436029193308325
5.652475170741152,0.009518282146043243
5.662917950259285,0.010442779518133325
5.675345208759396,0.012427258500110533
5.6916109105812565,0.016265701821860643
5.70091621404764,0.009305303466383773
5.709705369217751,0.00878915517011067
5.719900697771913,0.01019532855416211
5.731358120510587,0.01145742273867358
5.745962034526702,0.014603914016115584
5.759184295142551,0.013222260615849017
5.770092139984255,0.010907844841704761
5.780887916196644,0.01079577621238849
5.795123678617117,0.014235762420473627
5.809496207980906,0.014372529363788137
5.819138343765402,0.009642135784495694
5.828541018552123,0.009402674786721715
5.83980127691571,0.011260258363587749
5.853125643800739,0.013324366885028974
5.8685443850317425,0.015418741231003555
5.877554026245041,0.009009641213298307
5.886221598743761,0.008667572498720652
5.8960447219610606,0.009823123217299522
5.9069806638552045,0.010935941894143585
5.920400045951727,0.01341938209652265
5.936007599868033,0.015607553916306274
5.944860939591473,0.008853339723440686
5.953362044003977,0.00850110441250311
5.962886480122201,0.009524436118224292
5.973373543382623,0.010487063260421717
5.985863110267442,0.012489566884819904
5.994065603913696,0.008202493646253056
5.998154302541229,0.00408869862753318
5.999176477198112,0.001022174656883295
5.999687564526554,0.0005110873284416475
5.999943108190775,0.00025554366422082374
5.999975421752611,3.231356183587297e-05
5.999994153081958,1.8731329347573947e-05
5.999999155664044,5.002582086681128e-06
6.000002675006117,3.51934207308062e-06
6.000005853562161,3.178556044219802e-06
6.0000122106742495,6.357112088439604e-06
6.000024924898426,1.2714224176879207e-05
6.00005035334678,2.5428448353758415e-05
6.000101210243487,5.085689670751683e-05
6.000202924036903,0.00010171379341503366
6.000406351623733,0.00020342758683006732
6.0008132067973925,0.00040685517366013463
6.001626917144713,0.0008137103473202693
6.003254337839354,0.0016274206946405385
6.006509179228635,0.003254841389281077
6.013018862007197,0.006509682778562154
6.026038227564321,0.013019365557124308
6.044534396441591,0.018496168877270618
6.051263657351695,0.006729260910103733
6.057947756258643,0.00668409890694731
6.064803668926651,0.006855912668008191
6.071833427731739,0.007029758805087752
6.079068338023145,0.007234910291406228
6.0865464832288465,0.007478145205701546
6.094320370351123,0.007773887122275958
6.102464944590545,0.008144574239421824
6.111093555474652,0.00862861088410751
6.120391292904363,0.009297737429710384
6.130694820158563,0.01030352725420084
6.142719537194344,0.012024717035780026
6.158239963648945,0.01552042645460066
6.169102056219476,0.010862092570531424
6.17937481551943,0.010272759299954314
6.192887611550992,0.013512796031562392
6.207805688489349,0.014918076938357186
6.217144408314046,0.00933871982469729
6.226183790748338,0.009039382434291407
6.236708915071589,0.01052512432325141
6.248762406061586,0.012053490989996751
6.264589274283601,0.015826868222014553
6.275154060910105,0.01056478662650361
6.285107421079234,0.009953360169129
6.29805852597982,0.012951104900585805
6.314351263216177,0.016292737236357276
6.32244554474667,0.008094281530492714
6.330188224857625,0.00774268011095486
6.338485655008036,0.008297430150410871
6.347270226127211,0.008784571119175145
6.356810097842413,0.00953987171520185
6.367495214477781,0.010685116635368272
6.380251139040155,0.01275592456237329
6.397216371286894,0.016965232246739393
6.405642733602701,0.008426362315807023
6.413402224296047,0.007759490693346391
6.421853871372377,0.008451647076329867
6.430812193465499,0.008958322093121689
6.44062575186829,0.009813558402790811
6.451760697511578,0.011134945643288712
6.465426811228001,0.013666113716422278
6.480472504642701,0.015045693414699381
6.489667355983383,0.009194851340682732
6.498557267434554,0.008889911451171626
6.508782602373977,0.010225334939423241
6.520352555170211,0.011569952796233872
6.5351494223429025,0.014796867172691535
6.547894647350077,0.012745225007174336
6.5600181414789756,0.012123494128898417
6.571629215453381,0.011611073974405733
6.584448604669007,0.012819389215626179
6.600372298872257,0.015923694203249444
6.608929191969414,0.008556893097157764
6.617124511829268,0.008195319859854071
6.626129024553069,0.009004512723799894
6.63586814064609,0.009739116093020797
6.646951213020525,0.011083072374435133
6.660454689380443,0.01350347635991744
6.675821933085251,0.015367243704807892
6.684819065938329,0.00899713285307823
6.693483317886324,0.008664251947995352
6.703293729269156,0.00981041138283162
6.714212677669622,0.01091894840046598
6.727593845527581,0.013381167857959139
6.743272981716631,0.015679136189050053
6.752089091136976,0.008816109420344885
6.760546847374523,0.008457756237547588
6.769997859047953,0.009451011673429443
6.780375960981049,0.010378101933096249
6.79264971371416,0.012273752733111171
6.808619817887471,0.015970104173310996
6.818490626445541,0.0098708085580702
6.8278156774560275,0.009325051010486344
6.839221286922104,0.011405609466076851
6.8526411890476675,0.013419902125563422
6.86758114631312,0.014939957265452565
6.876928036750013,0.009346890436892722
6.885971344198824,0.009043307448810873
6.896508323538251,0.010536979339427483
6.908579588456922,0.012071264918670934
6.9244435072126205,0.015863918755698304
6.934934325587687,0.010490818375065986
6.944816304036142,0.009881978448455337
6.957610838000221,0.012794533964078952
6.973580112149916,0.015969274149695425
6.982167809172913,0.008587697022996867
6.990383613883827,0.008215804710913847
6.999427385069111,0.009043771185283565
6.999733404019124,0.00030601895001364026
6.9998864134941305,0.00015300947500682013
6.999962918231634,7.650473750341007e-05
6.99998408060989,2.116237825603464e-05
6.999997259818659,1.317920876862203e-05
6.9999999673773505,2.707558692024497e-06
7.000003283537619,3.3161602679197584e-06
7.000006275431796,2.9918941781607346e-06
7.000012259220153,5.983788356321469e-06
7.0000242267968655,1.1967576712642938e-05
7.000048161950291,2.3935153425285877e-05
7.000096032257142,4.7870306850571754e-05
7.000191772870843,9.574061370114351e-05
7.000383254098245,0.00019148122740228702
7.00076621655305,0.00038296245480457403
7.001532141462659,0.0007659249096091481
7.003063991281877,0.0015318498192182961
7.006127690920314,0.0030636996384365922
7.012255090197187,0.0061273992768731845
7.023295377446858,0.01104028724967088
7.034717666334204,0.011422288887346876
7.049770831008412,0.015053164674207987
7.062586271131222,0.012815440122809597
7.074725390143465,0.01213911901224343
7.086158883388764,0.011433493245299282
7.098713731901536,0.012554848512771673
7.114743954671695,0.016030222770159128
7.123850550398282,0.00910659572658626
7.132506663613578,0.008656113215295642
7.142387779142863,0.0098811155292859
7.1533843694676476,0.010996590324784136
7.166957987966199,0.01357361849855108
7.182275620186515,0.015317632220316577
7.191290536518293,0.009014916331777988
7.19997805556956,0.00868751905126739
7.209828422888775,0.009850367319214327
7.22080955073717,0.010981127848395262
7.234322718297684,0.01351316756051436
7.249751249702985,0.01542853140530099
7.258702409201309,0.008951159498323917
7.267316640679689,0.00861423147838022
7.277036830692277,0.009720190012587289
7.287818555304007,0.01078172461173033
7.300910277046774,0.013091721742766895
7.318411015539124,0.01750073849235034
7.325381450837134,0.006970435298010133
7.332326898104396,0.006945447267262075
7.339489774807146,0.00716287670274946
7.346877578530592,0.007387803723446787
7.3545407123884905,0.007663133857897775
7.362544208532662,0.008003496144171852
7.370985269651034,0.008441061118372317
7.380017738696884,0.009032469045849765
7.38990983574513,0.009892097048246545
7.401197743935315,0.011287908190185074
7.415167463293127,0.013969719357812275
7.429528079037063,0.014360615743935528
7.439241221173039,0.009713142135975973
7.448711386972124,0.009470165799085337
7.460130532524977,0.011419145552853154
7.4737340705004085,0.013603537975431184
7.488347235469939,0.01461316496952995
7.497922403783856,0.009575168313917302
7.507225093345481,0.009302689561624665
7.518293251895741,0.011068158550259579
7.531267432171112,0.012974180275371177
7.54851952515963,0.017252092988518004
7.555776178137645,0.007256652978014433
7.563010967857507,0.007234789719862444
7.570529863985812,0.0075188961283054155
7.578346384058492,0.007816520072680406
7.586546303107488,0.008199919048995846
7.595248168726087,0.0087018656185996
7.604650713803801,0.009402545077713906
7.615120814623671,0.010470100819869465
7.6274576625008015,0.012336847877130382
7.643626938439301,0.016169275938499546
7.653216547140154,0.009589608700853488
7.662265339154285,0.009048792014130808
7.673034058290434,0.01076871913614903
7.685390657442675,0.012356599152240964
7.70182207277465,0.016431415331975056
7.711220003643868,0.009397930869217936
7.720061942030106,0.008841938386237789
7.730400286287141,0.010338344257035476
7.742066927281128,0.011666640993987041
7.7571415605668,0.015074633285672089
7.769367297239825,0.012225736673025019
7.780952182772348,0.011584885532522755
7.793438042343897,0.012485859571549955
7.8089865074569,0.015548465113001958
7.818555862253811,0.009569354796911586
